from,from_ctry,to,to_ctry,sp_distance,distance,duration,speed_kmh,speed_kmh_imp,duration_imp,border_dist,border_time,total_time,total_time_imp,rugg,pop_wpop,pop_wpop_km2,cost_km_adj,cost_km_adj,upgrade_cat,ug_cost_km
1261,ETH,1286,ETH,192647.256724273,343560.5,374,55.1166577540107,100,206.1363,0,0,374,206.1363,674780,382957.25,293.547641618829,872542.397815926,872542.397815926,Upgrade,737234.447071404
1268,KEN,1269,KEN,118019.250210186,174592.5,128.1,81.7763466042155,100,104.7555,0,0,128.1,104.7555,80743.1328125,97225.859375,120.23326213982,627147.039963164,627147.039963164,Asphalt Mix Resurfacing,148424.799457949
1277,ETH,1287,ETH,172349.531764582,250718.5,177.5,84.7499154929577,100,150.4311,0,0,177.5,150.4311,519590.46875,397354.09375,342.240402625665,856670.986091707,856670.986091707,Asphalt Mix Resurfacing,202745.46670837
1259,TZA,1288,TZA,50572.3374472957,55358,60.25,55.1282987551867,100,33.2148,0,0,60.25,33.2148,56096.49609375,87510.6484375,251.694439484639,639001.348286858,639001.348286858,Upgrade,541021.14154954
1258,TZA,1259,TZA,59968.501850062,85461,85.6,59.902570093458,100,51.2766,0,0,85.6,51.2766,44730.31640625,75031.3359375,185.514660250349,606026.607498293,606026.607498293,Upgrade,513102.527681889
1282,ETH,1284,ETH,50251.8098033653,82818.5,78.25,63.5030031948882,100,49.6911,0,0,78.25,49.6911,57606.55078125,329795.4375,961.526623148012,718216.803206264,718216.803206264,Mixed Works,386640.045726038
1261,ETH,1278,ETH,97799.8038054078,130950.5,116.4,67.5002577319588,100,78.5703,0,0,116.4,78.5703,195893.90625,194928.96875,291.630125563896,751776.043386646,751776.043386646,Mixed Works,404706.103356477
1256,ETH,1278,ETH,150131.376767344,235718.5,210.75,67.1084697508897,100,141.4311,0,0,210.75,141.4311,414851.28125,1447644.5,1427.79934757627,941300.958679387,941300.958679387,Mixed Works,468753.398433196
1265,ETH,1266,ETH,101762.117197124,114723,81,84.98,100,68.8338,0,0,81,68.8338,43560.0078125,179025.28125,253.848551495046,620345.150226317,620345.150226317,Asphalt Mix Resurfacing,146815.018886895
1265,ETH,1289,ETH,119908.910123579,134404,94.9,84.9761854583772,100,80.6424,0,0,94.9,80.6424,44331.33203125,23815.822265625,29.097880656195,518429.492261478,518429.492261478,Asphalt Mix Resurfacing,122694.979835216
1266,ETH,1290,ETH,68746.0698213033,89854.5,64.45,83.6504266873545,100,53.9127,0,0,64.45,53.9127,131287.671875,514022.34375,1108.80909868373,802494.067570394,802494.067570394,Asphalt Mix Resurfacing,189923.59599166
1266,ETH,1291,ETH,80496.3941558955,124468,166.4,44.8802884615385,100,74.6808,0,0,166.4,74.6808,110679.9296875,204207.921875,382.245936524329,718278.241092311,718278.241092311,Upgrade,608142.244124823
1267,ETH,1292,ETH,67754.8751072151,85142,63.75,80.1336470588235,100,51.0852,0,0,63.75,51.0852,382687.15625,334462.78125,732.477306027632,880862.227620746,880862.227620746,Asphalt Mix Resurfacing,206077.345441219
1274,TZA,1288,TZA,61639.3978811481,73680,52,85.0153846153846,100,44.208,0,0,52,44.208,24519.169921875,32930.6875,78.6589946636369,524510.883846519,524510.883846519,Asphalt Mix Resurfacing,124134.242510343
1258,TZA,1288,TZA,59585.2027647304,63303,44.7,84.9704697986577,100,37.9818,0,0,44.7,37.9818,27051.99609375,74533.140625,184.418668346433,570250.683993197,570250.683993197,Asphalt Mix Resurfacing,134959.328545057
1283,ETH,1290,ETH,31808.7857776066,39711.5,29.3,81.3204778156997,100,23.8269,0,0,29.3,23.8269,81026.59375,423859.59375,1880.67691244054,884204.835624768,884204.835624768,Asphalt Mix Resurfacing,206077.345441219
1290,ETH,1291,ETH,95915.5338893782,140637.5,130.25,64.7850287907869,100,84.3825,0,0,130.25,84.3825,111350.8984375,375286.3125,579.111648968283,744578.659971272,744578.659971272,Mixed Works,400831.511951201
1283,ETH,1284,ETH,41830.9512438884,49184.5,36.45,80.9621399176955,100,29.5107,0,0,36.45,29.5107,34260.89453125,541639.75,1842.43987279699,796041.213048788,796041.213048788,Asphalt Mix Resurfacing,188396.420421546
1269,KEN,1293,KEN,162101.239589016,194364.5,140.1,83.2396145610279,100,116.6187,0,0,140.1,116.6187,66547.6640625,706384.875,645.235623983317,706428.1827738,706428.1827738,Asphalt Mix Resurfacing,167188.003256466
1285,ETH,1294,ETH,43270.593381675,53975,50.05,64.7052947052947,100,32.385,0,0,50.05,32.385,48487.421875,256252.390625,853.884982520225,696460.511817165,696460.511817165,Mixed Works,374927.908861573
1256,ETH,1285,ETH,109723.938629333,134003,124.85,64.3987184621546,100,80.4018,0,0,124.85,80.4018,131572.296875,1722426.125,2286.62705157284,853603.784307863,853603.784307863,Mixed Works,459523.370552399
1219,TZA,1295,MOZ,69838.7701625032,100547.5,78.5,76.8515923566879,100,60.3285,1373645.84375,5461.5,5540,5521.8285,17215.4921875,24494.2109375,51.9715249261892,485582.242788881,485582.242788881,Mixed Works,261405.107368014
1219,TZA,1296,TZA,161974.218311995,171321.5,121.05,84.9177199504337,100,102.7929,0,0,121.05,102.7929,49151.73828125,157792.921875,145.599415720431,600502.416183647,600502.416183647,Asphalt Mix Resurfacing,142118.905163463
1274,TZA,1297,TZA,112014.098465546,128048,93.45,82.2138041733547,100,76.8288,0,0,93.45,76.8288,21854.212890625,1910087.25,2522.17901894126,693934.786386861,693934.786386861,Asphalt Mix Resurfacing,164231.232778223
1270,ERI,1298,ERI,71120.6530131015,93327.5,67.7,82.7127031019202,100,55.9965,0,0,67.7,55.9965,344542.1875,245129.3125,517.864250603543,844612.511596859,844612.511596859,Asphalt Mix Resurfacing,199891.62774459
1284,ETH,1294,ETH,101690.193192176,113266.5,81.05,83.8493522516965,100,67.9599,0,0,81.05,67.9599,44254.0625,424196.46875,603.311156415487,668852.542741062,668852.542741062,Asphalt Mix Resurfacing,158295.101782051
1258,TZA,1299,KEN,106382.917974207,140386,101.8,82.7422396856582,100,84.2316,1392343.75,6551.25,6653.05,6635.4816,84518.78125,88747.71875,122.794228924815,631717.305198588,631717.305198588,Asphalt Mix Resurfacing,149506.428896999
1271,KEN,1289,ETH,43872.0766384233,47844,104.95,27.3524535493092,100,28.7064,780312.5,3541.831725,3646.781725,3570.538125,268818.5625,14579.904296875,47.5772542117334,748278.312965493,748278.312965493,Upgrade,633542.30497745
1289,ETH,1300,ETH,63656.1696049385,66874,47.4,84.6506329113924,100,40.1244,0,0,47.4,40.1244,109276.875,29628.01953125,69.4025856354056,620979.519383035,620979.519383035,Asphalt Mix Resurfacing,146965.152920652
1271,KEN,1300,ETH,44644.5135248237,84370.5,82.5,61.3603636363636,100,50.6223,780312.5,3541.831725,3624.331725,3592.454025,191269.640625,15057.208984375,48.7384991211715,644800.336637928,644800.336637928,Mixed Works,347117.514556751
1275,MOZ,1279,MOZ,74132.2925475638,79048,69.5,68.2428776978417,100,47.4288,0,0,69.5,47.4288,41313.44921875,496017.65625,1004.66047001224,692704.796646556,692704.796646556,Mixed Works,372906.082194729
1275,MOZ,1301,MOZ,75854.1521815149,99102,131.25,45.3037714285714,100,59.4612,0,0,131.25,59.4612,36611.06640625,124644.1875,242.835535743681,605265.031002648,605265.031002648,Upgrade,512457.726248908
1294,ETH,1302,ETH,91399.0504800979,108541.5,77.25,84.3040776699029,100,65.1249,0,0,77.25,65.1249,57381.578125,493144.59375,785.481113831562,705659.279553119,705659.279553119,Asphalt Mix Resurfacing,167006.029494238
1281,MOZ,1295,MOZ,185933.546151135,225278,338.05,39.9842626830351,100,135.1668,0,0,338.05,135.1668,34249.95703125,69271.0625,54.5790081634967,529523.787075679,529523.787075679,Upgrade,448330.139724075
1295,MOZ,1303,MOZ,143424.922228401,191755,243.55,47.2399917881339,100,115.053,0,0,243.55,115.053,51797.921875,34202.85546875,35.1752619312278,536526.684260389,536526.684260389,Upgrade,454259.259340463
1256,ETH,1302,ETH,79561.2359285512,93860.5,78.2,72.0157289002558,100,56.3163,0,0,78.2,56.3163,77193.546875,1863180.625,3501.40176571299,830213.286567911,830213.286567911,Mixed Works,446931.485935725
1256,ETH,1304,ETH,113369.060838882,131536,99.7,79.1590772316951,100,78.9216,0,0,99.7,78.9216,205587.46875,1429039.75,1859.49598471871,884885.120488435,884885.120488435,Mixed Works,468753.398433196
1292,ETH,1305,ETH,61589.4812066651,105152.5,98.95,63.7609903991915,100,63.0915,0,0,98.95,63.0915,582746.6875,219640.578125,525.992458956416,900782.218772393,900782.218772393,Mixed Works,468753.398433196
1298,ERI,1305,ETH,129761.631365971,217352,220.85,59.0496717228889,100,130.4112,1024375,4298.3725875,4519.2225875,4428.7837875,325905.0625,449306.40625,513.528423936414,838396.742827037,838396.742827037,Upgrade,709842.575593558
1298,ERI,1306,ETH,504120.655557281,905364,654.15,83.0418711304747,100,543.2184,1024375,4298.3725875,4952.5225875,4841.5909875,325164.65625,362088.625,94.422208989283,726325.777596069,726325.777596069,Asphalt Mix Resurfacing,171897.100697736
1291,ETH,1307,ETH,100981.647341067,131647.5,108.95,72.4997705369436,100,78.9885,0,0,108.95,78.9885,53684.1796875,113007.1484375,166.382955411571,613770.295701024,613770.295701024,Mixed Works,330413.009185718
1281,MOZ,1308,MOZ,94470.7421609722,111028.5,103.05,64.6454148471616,100,66.6171,0,0,103.05,66.6171,44618.5546875,97912.75,153.316310571731,596163.960679921,596163.960679921,Mixed Works,320934.932166024
1273,KEN,1300,ETH,233317.816115304,279627,402.8,41.6524826216485,100,167.7762,780312.5,3541.831725,3944.631725,3709.607925,21391.712890625,84991.65625,49.776911470414,496615.138601352,496615.138601352,Upgrade,420467.484015811
1300,ETH,1307,ETH,202534.335654095,251111,337.75,44.6089119170984,100,150.6666,0,0,337.75,150.6666,36305.06640625,30404.98828125,20.4215063663021,491730.528651974,491730.528651974,Upgrade,416331.847592005
1300,ETH,1309,KEN,87750.7283160641,105926.5,147.6,43.0595528455285,100,63.5559,780312.5,3541.831725,3689.431725,3605.387625,77553.6796875,59188.3515625,101.189552711507,615121.198988529,615121.198988529,Upgrade,520802.615143621
1293,KEN,1299,KEN,82255.4673775038,99800.5,85.35,70.1585237258348,100,59.8803,0,0,85.35,59.8803,44215.5078125,515856.3125,930.160114935138,693816.906337271,693816.906337271,Mixed Works,373504.767911564
1272,KEN,1310,KEN,47518.4731678403,50200,76,39.6315789473684,100,30.12,0,0,76,30.12,12396.240234375,60939.5625,187.103835655935,519909.138929493,519909.138929493,Upgrade,440189.73762697
1272,KEN,1276,KEN,142444.060575368,158029.5,174.25,54.4147489239598,100,94.8177,0,0,174.25,94.8177,13858.970703125,322459.90625,331.729544955057,553088.127861228,553088.127861228,Upgrade,468281.281589173
1279,MOZ,1301,MOZ,67632.3479600863,73241,81.7,53.7877600979192,100,43.9446,0,0,81.7,43.9446,45343.796875,426168.3125,934.858142285451,696215.76151383,696215.76151383,Upgrade,589462.678081708
1279,MOZ,1311,MOZ,79253.003978138,88199,111.45,47.4826379542396,100,52.9194,0,0,111.45,52.9194,25474.20703125,492188.875,933.815947988231,649609.927853613,649609.927853613,Upgrade,550003.072249392
1302,ETH,1312,ETH,115482.0309125,129154.5,97.8,79.2358895705522,100,77.4927,0,0,97.8,77.4927,56758.86328125,451044.71875,577.18885813447,686544.704720719,686544.704720719,Mixed Works,369589.899374653
1302,ETH,1313,ETH,394144.269059171,510941.5,718.6,42.6614110770944,100,306.5649,0,0,718.6,306.5649,122211.734375,527729.875,186.823461027324,684118.190361296,684118.190361296,Upgrade,579220.067839231
1273,KEN,1310,KEN,58770.5472407886,59702,90.2,39.7130820399113,100,35.8212,0,0,90.2,35.8212,30265.611328125,56986.4375,142.56636303403,565551.640493378,565551.640493378,Upgrade,478833.722284393
1273,KEN,1314,KEN,92037.0327656346,95974.5,143.9,40.0171646977067,100,57.5847,0,0,143.9,57.5847,15690.23828125,205460.5625,328.978011233324,560990.649789214,560990.649789214,Upgrade,474972.083488202
1296,TZA,1297,TZA,369061.706896576,478348,338.35,84.8260085710064,100,287.0088,0,0,338.35,287.0088,10649.4521484375,1806732.375,674.854071486208,569148.537796647,569148.537796647,Asphalt Mix Resurfacing,134698.48727854
1301,MOZ,1315,MOZ,83602.8112464705,100042.5,130.25,46.0848368522073,100,60.0255,0,0,130.25,60.0255,10684.8681640625,133014.484375,231.669136993817,520036.646936667,520036.646936667,Upgrade,440297.694406377
1305,ETH,1316,ETH,86780.830910297,115223.5,95.3,72.5436516264428,100,69.1341,0,0,95.3,69.1341,331154.5,278907.625,484.155937631947,835819.399912541,835819.399912541,Mixed Works,449949.443619584
1287,ETH,1316,ETH,185790.945886581,267687,198.2,81.0354187689203,100,160.6122,0,0,198.2,160.6122,560001.5,574355.5,458.327471500715,886078.015941675,886078.015941675,Asphalt Mix Resurfacing,206077.345441219
1316,ETH,1317,ETH,261479.416357938,416521.5,384.1,65.0645404842489,100,249.9129,0,0,384.1,249.9129,216309.921875,276179.96875,150.504207144465,719372.98550265,719372.98550265,Mixed Works,387262.457195592
1310,KEN,1314,KEN,103313.374219918,106856,157.1,40.8106938255888,100,64.1136,0,0,157.1,64.1136,24294.7265625,233493.34375,332.018269774334,591670.722877215,591670.722877215,Upgrade,500947.878702709
1310,KEN,1318,KEN,138593.237035711,157553,243.9,38.7584255842558,100,94.5318,0,0,243.9,94.5318,24529.02734375,123225.796875,131.846866136645,547842.037666125,547842.037666125,Upgrade,463839.591890652
1286,ETH,1304,ETH,161592.437208158,267725.5,190.1,84.5004208311415,100,160.6353,0,0,190.1,160.6353,583316.5625,428569,391.056459916577,878520.706539683,878520.706539683,Asphalt Mix Resurfacing,206077.345441219
1286,ETH,1287,ETH,77604.1237087998,118107,84,84.3621428571429,100,70.8642,0,0,84,70.8642,706174.375,435376.0625,839.927882019995,959141.718866122,959141.718866122,Asphalt Mix Resurfacing,206077.345441219
1287,ETH,1319,ETH,133896.631064237,177398,165.35,64.3718173571213,100,106.4388,0,0,165.35,106.4388,210905.296875,150823.40625,167.314889008163,723635.337896665,723635.337896665,Mixed Works,389557.023567704
1296,TZA,1303,MOZ,191552.662394375,325132,382.4,51.0144351464435,100,195.0792,1373645.84375,5461.5,5843.9,5656.5792,29585.603515625,71432.6875,53.1619760918755,519161.570553228,519161.570553228,Upgrade,439556.796401733
1286,ETH,1319,ETH,123552.359736483,155927,169.4,55.2279811097993,100,93.5562,0,0,169.4,93.5562,320694.3125,273323.78125,325.886532206502,805125.443416387,805125.443416387,Upgrade,681672.875425874
1276,KEN,1320,KEN,141183.50885752,166135,119.7,83.2756892230576,100,99.681,0,0,119.7,99.681,6110.244140625,263696.84375,274.677834029015,493366.932260843,493366.932260843,Asphalt Mix Resurfacing,116763.507301733
1276,KEN,1318,KEN,101494.005390697,113392,163.65,41.5736021998167,100,68.0352,0,0,163.65,68.0352,7205.130859375,400444.46875,587.503186721757,536728.340177365,536728.340177365,Upgrade,454429.994683502
1293,KEN,1320,KEN,266283.345038339,296819,224.85,79.2045363575717,100,178.0914,0,0,224.85,178.0914,23430.54296875,730023.8125,376.063193559532,595357.648597863,595357.648597863,Mixed Works,320500.867495182
1307,ETH,1321,ETH,253734.266165219,285175,230,74.3934782608696,100,171.105,0,0,230,171.105,60819.62890625,37586.3125,21.0492244624385,524423.973790136,524423.973790136,Mixed Works,282314.905890356
1309,KEN,1322,KEN,136647.094407882,143492,249.9,34.4518607442977,100,86.0952,0,0,249.9,86.0952,23995.78125,157540.328125,172.87193317801,559042.140776269,559042.140776269,Upgrade,473322.345857241
1309,KEN,1323,KEN,171609.85861903,210333,322.25,39.1620791311094,100,126.1998,0,0,322.25,126.1998,21210.46484375,165427.828125,141.756142231278,541670.811370999,541670.811370999,Upgrade,458614.620294112
1308,MOZ,1311,MOZ,202682.177744119,225255,159.45,84.7619943555974,100,135.153,0,0,159.45,135.153,38416.07421875,200763,142.354762850178,581896.093500276,581896.093500276,Asphalt Mix Resurfacing,137715.408795065
1303,MOZ,1308,MOZ,145557.594330133,193429.5,206.3,56.2567619970916,100,116.0577,0,0,206.3,116.0577,45778.14453125,35121.08203125,35.5506470867039,529095.315393826,529095.315393826,Upgrade,447967.367033439
1308,MOZ,1324,MOZ,75502.1379663394,93794,69.55,80.9150251617541,100,56.2764,0,0,69.55,56.2764,23803.650390625,181325.265625,360.630330090276,594372.342716034,594372.342716034,Asphalt Mix Resurfacing,140668.121109461
1315,MOZ,1325,MOZ,150552.207787342,175013.5,239.9,43.7716131721551,100,105.0081,0,0,239.9,105.0081,12232.3623046875,102288.65625,100.805494663071,492686.482384584,492686.482384584,Upgrade,417141.221752281
1311,MOZ,1325,MOZ,30396.7952978386,32304,30,64.608,100,19.3824,0,0,30,19.3824,13183.849609375,88890.3671875,411.493633274904,625024.125464704,625024.125464704,Mixed Works,336471.320875165
1320,KEN,1326,SOM,318537.068589615,374118,608.2,36.9073988819467,100,224.4708,1055468.75,3221.25,3829.45,3445.7208,3415.99951171875,90611.0859375,40.7609301894364,391919.121479421,391919.121479421,Upgrade,336653.396411859
1314,KEN,1322,KEN,151845.393733257,180785,291.9,37.1603288797533,100,108.471,0,0,291.9,108.471,37294.01171875,327237.25,314.386130853787,620022.094189882,620022.094189882,Upgrade,524952.039747433
1314,KEN,1327,SOM,181037.330757537,200115.5,299.7,40.0631631631632,100,120.0693,1055468.75,3221.25,3520.95,3341.3193,25805.951171875,205097.25,167.259834697891,562371.853791617,562371.853791617,Upgrade,476141.502876902
1312,ETH,1319,ETH,266892.028009656,298747.5,274.95,65.1931260229133,100,179.2485,0,0,274.95,179.2485,50374.00390625,53766.6953125,27.5366971142189,524062.33144646,524062.33144646,Mixed Works,282120.221762011
1312,ETH,1328,ETH,142958.186360614,170460,163.3,62.6307409675444,100,102.276,0,0,163.3,102.276,120293.609375,102692.03125,106.11645848931,650992.128366846,650992.128366846,Mixed Works,350450.762437485
1325,MOZ,1329,MOZ,60879.0047197256,74028,70.05,63.4072805139186,100,44.4168,0,0,70.05,44.4168,17428.654296875,155343.6875,379.502252506948,575030.499825765,575030.499825765,Mixed Works,309558.085739537
1318,KEN,1330,SOM,150904.660454554,174708,262.8,39.8876712328767,100,104.8248,1055468.75,3221.25,3484.05,3326.0748,13574.880859375,9701.9072265625,9.70893612232203,411970.021463045,411970.021463045,Upgrade,348801.284838712
1318,KEN,1326,SOM,248303.323425437,281706,474.9,35.5914087176248,100,169.0236,1055468.75,3221.25,3696.15,3390.2736,9625.8955078125,33314.7109375,19.2918514675722,417392.011242738,417392.011242738,Upgrade,353391.902852185
1317,ETH,1319,ETH,88875.8007707147,105511,79.3,79.8317780580076,100,63.3066,0,0,79.3,63.3066,76264.4140625,23239.205078125,37.9571100477048,565571.293247862,565571.293247862,Mixed Works,304465.879531765
1322,KEN,1331,KEN,56313.9698353739,60721,73,49.9076712328767,100,36.4326,0,0,73,36.4326,25935.994140625,167173.5625,436.282175995252,610298.007227504,610298.007227504,Upgrade,516718.97945262
1322,KEN,1327,SOM,103598.365581746,118965,177.85,40.1343829069441,100,71.379,1055468.75,3221.25,3399.1,3292.629,35667.24609375,169626.515625,244.110861825837,603638.623054224,603638.623054224,Upgrade,511080.700852577
1323,KEN,1332,KEN,69960.8752398588,88412,117.25,45.2428144989339,100,53.0472,0,0,117.25,53.0472,62461.95703125,359695.53125,772.397685143862,711863.896221296,711863.896221296,Upgrade,602711.43213403
1323,KEN,1331,KEN,82838.8453858146,122914,230.05,32.0575527059335,100,73.7484,0,0,230.05,73.7484,62399.9765625,123136.3828125,218.778788924785,639587.216953919,639587.216953919,Upgrade,541517.177020984
